File generated with Hitran-PC 4,0
04-21-2020	20:57:03
Y-Axis format:	1	Absorption, %
X-Axis format:	0	Wavelength
From (1/cm): 	3033,980583
To (1/cm):  	3043,213634
From (micrometers): 	3,286000000
To (micrometers):  	3,296000000
Plot Increment (1/cm):	0,000462
Number Of Points:	20000
Lineshape:	Lorentzian (Pressure)
Temperature:	296,00
Layer altitude / Horiz, path alt, (m):	0
Pathlength (m):	1000,000

WL(micron)	H2O	CH4
3,28608375E+00	2,22818081E+00	4,76392314E-02
3,28608425E+00	2,22404274E+00	4,75836765E-02
3,28608475E+00	2,21993831E+00	4,75279325E-02
3,28608525E+00	2,21586732E+00	4,74720287E-02
3,28608575E+00	2,21182957E+00	4,74159964E-02
3,28608624E+00	2,20782486E+00	4,73598694E-02
3,28608674E+00	2,20385297E+00	4,73036833E-02
3,28608724E+00	2,19991372E+00	4,72474757E-02
3,28608774E+00	2,19600690E+00	4,71912863E-02
3,28608824E+00	2,19213231E+00	4,71351564E-02
3,28608874E+00	2,18828975E+00	4,70791293E-02
3,28608924E+00	2,18447904E+00	4,70232496E-02
3,28608973E+00	2,18069997E+00	4,69675640E-02
3,28609023E+00	2,17695236E+00	4,69121201E-02
3,28609073E+00	2,17323600E+00	4,68569671E-02
3,28609123E+00	2,16955072E+00	4,68021557E-02
3,28609173E+00	2,16589633E+00	4,67477373E-02
3,28609223E+00	2,16227263E+00	4,66937646E-02
3,28609273E+00	2,15867944E+00	4,65396167E-02
3,28609322E+00	2,15511659E+00	4,64868892E-02
3,28609372E+00	2,15158387E+00	4,64347704E-02
3,28609422E+00	2,14808113E+00	4,63833160E-02
3,28609472E+00	2,28987058E+00	4,63325824E-02
3,28609522E+00	2,28662286E+00	4,62826267E-02
3,28609572E+00	2,28340491E+00	4,62335059E-02
3,28609621E+00	2,28021657E+00	4,61852777E-02
3,28609671E+00	2,27705765E+00	4,61379996E-02
3,28609721E+00	2,27392798E+00	4,60917294E-02
3,28609771E+00	2,27082741E+00	4,60465250E-02
3,28609821E+00	2,26775575E+00	4,60024438E-02
3,28609871E+00	2,26471284E+00	4,59595435E-02
3,28609921E+00	2,26169853E+00	4,59178813E-02
3,28609970E+00	2,25871263E+00	4,58775141E-02
3,28610020E+00	2,25575499E+00	4,58384985E-02
3,28610070E+00	2,25282546E+00	4,58008906E-02
3,28610120E+00	2,24992386E+00	4,57647461E-02
3,28610170E+00	2,24705005E+00	4,57301201E-02
3,28610220E+00	2,24420387E+00	4,56970669E-02
3,28610270E+00	2,24138515E+00	4,56656403E-02
3,28610319E+00	2,23859375E+00	4,56358935E-02
3,28610369E+00	2,23582952E+00	4,56078788E-02
3,28610419E+00	2,23309230E+00	4,55816476E-02
3,28610469E+00	2,23038195E+00	4,55572508E-02
3,28610519E+00	2,22769832E+00	4,55347382E-02
3,28610569E+00	2,22504125E+00	4,55141589E-02
3,28610619E+00	2,22241062E+00	4,54955608E-02
3,28610668E+00	2,21980626E+00	4,54789911E-02
3,28610718E+00	2,21722805E+00	4,54644961E-02
3,28610768E+00	2,21467583E+00	4,54521209E-02
3,28610818E+00	2,21214948E+00	4,54419100E-02
3,28610868E+00	2,20964885E+00	4,54339065E-02
3,28610918E+00	2,20717381E+00	4,54281528E-02
3,28610968E+00	2,20472422E+00	4,54246902E-02
3,28611017E+00	2,20229994E+00	4,54235590E-02
3,28611067E+00	2,19990085E+00	4,54247984E-02
3,28611117E+00	2,19752682E+00	4,54284468E-02
3,28611167E+00	2,19517771E+00	4,54345414E-02
3,28611217E+00	2,19285339E+00	4,54431185E-02
3,28611267E+00	2,19055375E+00	4,54542135E-02
3,28611317E+00	2,18827865E+00	4,54678607E-02
3,28611366E+00	2,18602797E+00	4,54840933E-02
3,28611416E+00	2,18380158E+00	4,55029436E-02
3,28611466E+00	2,18159938E+00	4,55244432E-02
3,28611516E+00	2,17942122E+00	4,55486224E-02
3,28611566E+00	2,17726701E+00	4,55755107E-02
3,28611616E+00	2,17513661E+00	4,56051366E-02
3,28611665E+00	2,17302992E+00	4,56375277E-02
3,28611715E+00	2,17094681E+00	4,56727108E-02
3,28611765E+00	2,16888718E+00	4,57107115E-02
3,28611815E+00	2,16685091E+00	4,57515549E-02
3,28611865E+00	2,16483789E+00	4,57952648E-02
3,28611915E+00	2,16284801E+00	4,58418644E-02
3,28611965E+00	2,16204633E+00	4,58913759E-02
3,28612014E+00	2,16010348E+00	4,59438208E-02
3,28612064E+00	2,15818345E+00	4,59992195E-02
3,28612114E+00	2,15628614E+00	4,60575918E-02
3,28612164E+00	2,15441144E+00	4,61189564E-02
3,28612214E+00	2,15255924E+00	4,61833315E-02
3,28612264E+00	2,15072946E+00	4,62507342E-02
3,28612314E+00	2,14892198E+00	4,63211808E-02
3,28612363E+00	2,14713672E+00	4,63946869E-02
3,28612413E+00	2,14537357E+00	4,64712672E-02
3,28612463E+00	2,14363243E+00	4,65509357E-02
3,28612513E+00	2,14191321E+00	4,66337054E-02
3,28612563E+00	2,14021582E+00	4,67195885E-02
3,28612613E+00	2,13854017E+00	4,68085966E-02
3,28612663E+00	2,13688616E+00	4,69007402E-02
3,28612712E+00	2,13525370E+00	4,69960291E-02
3,28612762E+00	2,13364270E+00	4,70944722E-02
3,28612812E+00	2,13205308E+00	4,71960777E-02
3,28612862E+00	2,13048474E+00	4,73008527E-02
3,28612912E+00	2,12893761E+00	4,74088037E-02
3,28612962E+00	2,12741159E+00	4,75199360E-02
3,28613012E+00	2,12590660E+00	4,76342544E-02
3,28613061E+00	2,12442257E+00	5,61106659E-02
3,28613111E+00	2,12295940E+00	5,62460032E-02
3,28613161E+00	2,12151703E+00	5,63845727E-02
3,28613211E+00	2,12009536E+00	5,65263755E-02
3,28613261E+00	2,11869432E+00	5,66714115E-02
3,28613311E+00	2,11731383E+00	5,68196795E-02
3,28613361E+00	2,11595382E+00	5,69711775E-02
3,28613410E+00	2,11461422E+00	5,71259023E-02
3,28613460E+00	2,11329494E+00	5,72838496E-02
3,28613510E+00	2,11199591E+00	5,74450141E-02
3,28613560E+00	2,11071707E+00	5,76093890E-02
3,28613610E+00	2,10945834E+00	5,77769667E-02
3,28613660E+00	2,10821965E+00	5,79477382E-02
3,28613710E+00	2,10700093E+00	5,81216932E-02
3,28613759E+00	2,10580212E+00	5,82988202E-02
3,28613809E+00	2,10462314E+00	5,84791063E-02
3,28613859E+00	2,10346393E+00	5,86625372E-02
3,28613909E+00	2,10232443E+00	5,88490973E-02
3,28613959E+00	2,10120457E+00	5,90387694E-02
3,28614009E+00	2,10010428E+00	5,92315349E-02
3,28614059E+00	2,09902351E+00	5,94273736E-02
3,28614108E+00	2,09796220E+00	5,96262637E-02
3,28614158E+00	2,09692028E+00	5,98281819E-02
3,28614208E+00	2,09589769E+00	6,00331030E-02
3,28614258E+00	2,09489437E+00	6,02410003E-02
3,28614308E+00	2,09391028E+00	6,04518451E-02
3,28614358E+00	2,09294534E+00	6,06656072E-02
3,28614408E+00	2,09199951E+00	6,08822543E-02
3,28614457E+00	2,09107272E+00	6,11017521E-02
3,28614507E+00	2,09016493E+00	6,13240646E-02
3,28614557E+00	2,08927608E+00	6,15491538E-02
3,28614607E+00	2,08840612E+00	6,17769793E-02
3,28614657E+00	2,08755499E+00	6,20074991E-02
3,28614707E+00	2,08672265E+00	6,22406687E-02
3,28614756E+00	2,08590905E+00	6,24764416E-02
3,28614806E+00	2,08511413E+00	6,27147691E-02
3,28614856E+00	2,08433784E+00	6,29556001E-02
3,28614906E+00	2,08358015E+00	6,31988814E-02
3,28614956E+00	2,08284099E+00	6,34445574E-02
3,28615006E+00	2,08212034E+00	6,36925701E-02
3,28615056E+00	2,08141813E+00	6,39428593E-02
3,28615105E+00	2,08073433E+00	6,41953622E-02
3,28615155E+00	2,08006888E+00	6,44500136E-02
3,28615205E+00	2,07942176E+00	6,47067460E-02
3,28615255E+00	2,07879291E+00	6,49654894E-02
3,28615305E+00	2,07818230E+00	6,52261711E-02
3,28615355E+00	2,07758987E+00	6,54887164E-02
3,28615405E+00	2,07701560E+00	6,57530476E-02
3,28615454E+00	2,07645944E+00	6,60190850E-02
3,28615504E+00	2,07592136E+00	6,62867461E-02
3,28615554E+00	2,07540131E+00	6,65559461E-02
3,28615604E+00	2,07489925E+00	6,68265979E-02
3,28615654E+00	2,07441516E+00	6,70986118E-02
3,28615704E+00	2,07394898E+00	6,73718959E-02
3,28615754E+00	2,07350070E+00	6,76463559E-02
3,28615803E+00	2,07307026E+00	6,79218954E-02
3,28615853E+00	2,07265764E+00	6,81984155E-02
3,28615903E+00	2,07226281E+00	6,84758155E-02
3,28615953E+00	2,07188572E+00	6,87539925E-02
3,28616003E+00	2,07152635E+00	6,90328415E-02
3,28616053E+00	2,07118466E+00	6,93122558E-02
3,28616103E+00	2,07086063E+00	6,95921267E-02
3,28616152E+00	2,07055422E+00	6,98723442E-02
3,28616202E+00	2,07026539E+00	7,01527962E-02
3,28616252E+00	2,06999413E+00	7,04333695E-02
3,28616302E+00	2,06974040E+00	6,78564669E-02
3,28616352E+00	2,06950416E+00	6,81418965E-02
3,28616402E+00	2,06928540E+00	6,84270873E-02
3,28616452E+00	2,06908408E+00	6,87119217E-02
3,28616501E+00	2,06890018E+00	6,89962814E-02
3,28616551E+00	2,06873366E+00	6,92800475E-02
3,28616601E+00	2,06858451E+00	6,95631008E-02
3,28616651E+00	2,06845269E+00	6,98453218E-02
3,28616701E+00	2,06833817E+00	7,01265912E-02
3,28616751E+00	2,06824094E+00	7,04067899E-02
3,28616801E+00	2,06816097E+00	7,06857990E-02
3,28616850E+00	2,06809823E+00	7,09635005E-02
3,28616900E+00	2,06805269E+00	7,12397773E-02
3,28616950E+00	2,06802434E+00	7,15145132E-02
3,28617000E+00	2,06801315E+00	7,17875933E-02
3,28617050E+00	2,06801909E+00	7,20589044E-02
3,28617100E+00	2,06804214E+00	7,23283350E-02
3,28617150E+00	2,06808229E+00	7,25957756E-02
3,28617199E+00	2,06813949E+00	7,28611187E-02
3,28617249E+00	2,06821374E+00	7,31242596E-02
3,28617299E+00	2,06830501E+00	7,33850962E-02
3,28617349E+00	2,06841328E+00	7,36435290E-02
3,28617399E+00	2,06853852E+00	7,38994621E-02
3,28617449E+00	2,06868072E+00	7,41528026E-02
3,28617499E+00	2,06883985E+00	7,44034613E-02
3,28617548E+00	2,06901589E+00	7,46513527E-02
3,28617598E+00	2,06920882E+00	7,48963954E-02
3,28617648E+00	2,06941862E+00	7,51385120E-02
3,28617698E+00	2,06964527E+00	7,53776295E-02
3,28617748E+00	2,06988874E+00	7,56136795E-02
3,28617798E+00	2,07014902E+00	7,58465982E-02
3,28617848E+00	2,07042608E+00	7,60763266E-02
3,28617897E+00	2,07071991E+00	7,63028107E-02
3,28617947E+00	2,07103048E+00	7,65260016E-02
3,28617997E+00	2,07135778E+00	7,67458556E-02
3,28618047E+00	2,07170177E+00	7,69623342E-02
3,28618097E+00	2,07206245E+00	7,71754045E-02
3,28618147E+00	2,07243979E+00	7,73850389E-02
3,28618197E+00	2,07283376E+00	7,75912152E-02
3,28618246E+00	2,07324435E+00	7,77939170E-02
3,28618296E+00	2,07367154E+00	7,79931331E-02
3,28618346E+00	2,07411531E+00	7,81888582E-02
3,28618396E+00	2,07457563E+00	7,83810923E-02
3,28618446E+00	2,07505248E+00	7,85698410E-02
3,28618496E+00	2,07554584E+00	7,87551153E-02
3,28618546E+00	2,07605570E+00	7,89369317E-02
3,28618595E+00	2,07658201E+00	7,91153118E-02
3,28618645E+00	2,07712478E+00	7,92902825E-02
3,28618695E+00	2,07768396E+00	7,94618760E-02
3,28618745E+00	2,07825954E+00	7,96301292E-02
3,28618795E+00	2,07885150E+00	7,97950839E-02
3,28618845E+00	2,07945981E+00	7,99567865E-02
3,28618895E+00	2,08008444E+00	8,01152880E-02
3,28618944E+00	2,08072538E+00	8,02706438E-02
3,28618994E+00	2,08138259E+00	8,04229131E-02
3,28619044E+00	2,08205606E+00	8,05721593E-02
3,28619094E+00	2,08274575E+00	8,07184494E-02
3,28619144E+00	2,08345165E+00	8,08618537E-02
3,28619194E+00	2,08417371E+00	8,10024459E-02
3,28619244E+00	2,08491193E+00	8,11403026E-02
3,28619293E+00	2,08566626E+00	8,12755033E-02
3,28619343E+00	2,08643668E+00	8,14081297E-02
3,28619393E+00	2,08722316E+00	8,15382658E-02
3,28619443E+00	2,08802567E+00	8,16659976E-02
3,28619493E+00	2,08884418E+00	8,17914127E-02
3,28619543E+00	2,08967866E+00	8,19146001E-02
3,28619593E+00	2,09052907E+00	8,20356499E-02
3,28619642E+00	2,09139539E+00	8,21546530E-02
3,28619692E+00	2,09227758E+00	8,22717010E-02
3,28619742E+00	2,09317561E+00	8,23868856E-02
3,28619792E+00	2,09408943E+00	8,25002986E-02
3,28619842E+00	2,09501902E+00	8,26120315E-02
3,28619892E+00	2,09596434E+00	8,27221753E-02
3,28619942E+00	2,09692535E+00	8,28308200E-02
3,28619991E+00	2,09790201E+00	8,29380548E-02
3,28620041E+00	2,09889428E+00	8,30439673E-02
3,28620091E+00	2,09990213E+00	8,31486437E-02
3,28620141E+00	2,10092550E+00	8,32521682E-02
3,28620191E+00	2,10196435E+00	8,33546230E-02
3,28620241E+00	2,10301865E+00	8,34560879E-02
3,28620291E+00	2,10408834E+00	8,35566402E-02
3,28620340E+00	2,10517338E+00	8,36563545E-02
3,28620390E+00	2,10627372E+00	8,37553021E-02
3,28620440E+00	2,10738932E+00	8,38535513E-02
3,28620490E+00	2,10852011E+00	8,39511669E-02
3,28620540E+00	2,10966605E+00	8,40482102E-02
3,28620590E+00	2,11082709E+00	8,41447386E-02
3,28620640E+00	2,11200318E+00	8,42408055E-02
3,28620689E+00	2,11319424E+00	8,43364601E-02
3,28620739E+00	2,11440024E+00	8,44317475E-02
3,28620789E+00	2,11562111E+00	8,45267082E-02
3,28620839E+00	2,11685678E+00	8,46213781E-02
3,28620889E+00	2,11810720E+00	8,47157884E-02
3,28620939E+00	2,11937230E+00	8,48099654E-02
3,28620989E+00	2,12065202E+00	8,49039306E-02
3,28621038E+00	2,12194629E+00	8,49977001E-02
3,28621088E+00	2,12325504E+00	8,50912852E-02
3,28621138E+00	2,12457820E+00	8,51846918E-02
3,28621188E+00	2,12591570E+00	8,52779205E-02
3,28621238E+00	2,12726746E+00	8,53709665E-02
3,28621288E+00	2,12863341E+00	8,54638198E-02
3,28621338E+00	2,13001347E+00	8,55564646E-02
3,28621387E+00	2,13140755E+00	8,56488800E-02
3,28621437E+00	2,13281558E+00	8,57410393E-02
3,28621487E+00	2,13423747E+00	8,58329107E-02
3,28621537E+00	2,13567314E+00	8,59244564E-02
3,28621587E+00	2,13712249E+00	8,60156336E-02
3,28621637E+00	2,13858543E+00	8,61063940E-02
3,28621687E+00	2,14006188E+00	8,61966838E-02
3,28621736E+00	2,14155174E+00	8,62864440E-02
3,28621786E+00	2,14305491E+00	8,63756103E-02
3,28621836E+00	2,14457128E+00	8,64641135E-02
3,28621886E+00	2,14610077E+00	8,65518791E-02
3,28621936E+00	2,14764325E+00	8,66388279E-02
3,28621986E+00	2,14919863E+00	8,67248759E-02
3,28622036E+00	2,15076679E+00	8,69786909E-02
3,28622085E+00	2,15234763E+00	8,70629596E-02
3,28622135E+00	2,15394103E+00	8,71460488E-02
3,28622185E+00	2,15554686E+00	8,72278572E-02
3,28622235E+00	2,15716502E+00	8,73082791E-02
3,28622285E+00	2,15879538E+00	8,73872057E-02
3,28622335E+00	2,16043780E+00	8,74645241E-02
3,28622385E+00	2,16209217E+00	8,75401188E-02
3,28622434E+00	2,16375835E+00	8,76138709E-02
3,28622484E+00	2,16543621E+00	8,76856590E-02
3,28622534E+00	2,16712561E+00	8,77553594E-02
3,28622584E+00	2,16882641E+00	8,78228461E-02
3,28622634E+00	2,17053846E+00	8,77751801E-02
3,28622684E+00	2,17226163E+00	8,78380380E-02
3,28622734E+00	2,17399576E+00	8,78982945E-02
3,28622783E+00	2,17574070E+00	8,79558186E-02
3,28622833E+00	2,17749630E+00	8,80104784E-02
3,28622883E+00	2,17926239E+00	8,80621424E-02
3,28622933E+00	2,18103882E+00	8,81106791E-02
3,28622983E+00	2,18282542E+00	8,81559575E-02
3,28623033E+00	2,18462202E+00	8,81978478E-02
3,28623083E+00	2,18642845E+00	8,82362215E-02
3,28623132E+00	2,18824453E+00	8,82709517E-02
3,28623182E+00	2,19007010E+00	8,83019137E-02
3,28623232E+00	2,19190496E+00	8,83289854E-02
3,28623282E+00	2,19374893E+00	8,83520474E-02
3,28623332E+00	2,19560182E+00	8,83709835E-02
3,28623382E+00	2,19746345E+00	8,83856813E-02
3,28623432E+00	2,19933360E+00	8,83960322E-02
3,28623481E+00	2,20121210E+00	8,84019318E-02
3,28623531E+00	2,20309873E+00	8,84032807E-02
3,28623581E+00	2,20499329E+00	8,83999842E-02
3,28623631E+00	2,20689557E+00	8,83919529E-02
3,28623681E+00	2,20880535E+00	8,83791031E-02
3,28623731E+00	2,21072242E+00	8,83613571E-02
3,28623781E+00	2,21264656E+00	8,83386431E-02
3,28623830E+00	2,21457755E+00	8,83108960E-02
3,28623880E+00	2,21651515E+00	8,82780572E-02
3,28623930E+00	2,21845913E+00	8,82400751E-02
3,28623980E+00	2,22040927E+00	8,81969052E-02
3,28624030E+00	2,22236532E+00	8,81485102E-02
3,28624080E+00	2,22432703E+00	8,80948602E-02
3,28624130E+00	2,22629417E+00	8,80359330E-02
3,28624179E+00	2,22826648E+00	8,79717139E-02
3,28624229E+00	2,23024371E+00	8,79021961E-02
3,28624279E+00	2,23222560E+00	8,78273804E-02
3,28624329E+00	2,23421189E+00	8,77472757E-02
3,28624379E+00	2,23620231E+00	8,76618987E-02
3,28624429E+00	2,23819661E+00	8,75712738E-02
3,28624479E+00	2,24019449E+00	8,74754332E-02
3,28624528E+00	2,24219570E+00	8,73744171E-02
3,28624578E+00	2,24419995E+00	8,72682732E-02
3,28624628E+00	2,24620695E+00	8,71570565E-02
3,28624678E+00	2,24821642E+00	8,70408298E-02
3,28624728E+00	2,25022807E+00	8,69196631E-02
3,28624778E+00	2,25224160E+00	8,67936332E-02
3,28624828E+00	2,25425673E+00	8,67956538E-02
3,28624877E+00	2,25627314E+00	8,66603869E-02
3,28624927E+00	2,25829053E+00	8,65205289E-02
